SaleID,Date,ProductID,Quantity,SellingPrice,TotalAmount,CustomerType,PaymentMethod,PrescriptionID,EmployeeID,DiscountPercentage,IsInsuranceClaim
S02185,7/17/2022,P01219,38,39.41,1497.58,Clinic,Debit Card,,EMP032,7.69,No
S02186,11/29/2023,P01160,18,14.56,262.08,Hospital,Cash,,EMP041,0,No
S02187,11/9/2022,P01480,67,33.9,2271.3,Retail,Insurance,RX-1385,EMP048,0,Yes
S02188,3/22/2023,P01877,14,65.61,918.54,Clinic,Credit Card,,EMP008,0,No
S02189,1/7/2023,P01602,89,35.79,3185.31,Retail,Insurance,,EMP005,0,Yes
S02190,4/9/2022,P00057,63,41.2,2595.6,Retail,Cash,RX-4627,EMP023,8.46,No
S02191,11/20/2022,P00616,87,114.28,9942.36,Online,Debit Card,,EMP029,2.84,No
S02192,1/9/2023,P01757,55,142.14,7817.7,Wholesale,Cash,,EMP038,0,No
S02193,5/14/2022,P01299,45,125.96,5668.2,Wholesale,Debit Card,,EMP001,0.77,No
S02194,10/20/2022,P00619,22,25.24,555.28,Online,Insurance,,EMP002,5.31,Yes
S02195,2/10/2023,P00840,31,145.47,4509.57,Clinic,Debit Card,,EMP009,17.23,No
S02196,11/10/2022,P00969,31,42.86,1328.66,Clinic,Debit Card,,EMP022,0,No
S02197,6/23/2023,P01688,97,156.14,15145.58,Wholesale,Debit Card,,EMP024,0,No
S02198,2/9/2023,P01934,72,149.66,10775.52,Online,Insurance,,EMP004,11.55,Yes
S02199,1/19/2022,P01453,3,29.33,87.99,Clinic,Cash,,EMP042,0,No
S02200,3/22/2022,P00978,79,20.04,1583.16,Online,Credit Card,,EMP025,0,No
S02201,3/20/2023,P00464,35,171.47,6001.45,Online,Credit Card,,EMP041,0,No
S02202,2/11/2022,P00783,45,169.78,7640.1,Clinic,Credit Card,,EMP014,3.65,No
S02203,11/8/2022,P01335,2,26.99,53.98,Online,Cash,,EMP044,0,No
S02204,1/31/2022,P00943,80,226.14,18091.2,Clinic,Credit Card,,EMP037,13.59,No
S02205,1/2/2023,P00972,73,22.52,1643.96,Online,Cash,,EMP038,11.76,No
S02206,9/30/2022,P01209,12,31.25,375,Retail,Insurance,,EMP009,0,Yes
S02207,3/18/2022,P01211,34,3.27,111.18,Retail,Cash,,EMP012,0,No
S02208,3/14/2022,P00550,75,161.8,12135,Hospital,Credit Card,,EMP004,2.07,No
S02209,3/4/2023,P00202,22,68.17,1499.74,Online,Cash,,EMP023,0,No
S02210,1/22/2022,P01503,60,87.58,5254.8,Wholesale,Credit Card,,EMP005,0,No
S02211,4/16/2022,P00088,21,100.5,2110.5,Hospital,Debit Card,,EMP022,0,No
S02212,5/8/2022,P01498,33,135.49,4471.17,Retail,Credit Card,,EMP002,0,No
S02213,12/16/2022,P00039,52,45.91,2387.32,Retail,Insurance,,EMP044,0,Yes
S02214,8/27/2023,P00573,12,179.3,2151.6,Retail,Insurance,,EMP012,17.2,Yes
S02215,9/25/2022,P00282,36,144.15,5189.4,Hospital,Debit Card,,EMP028,6.34,No
S02216,9/7/2023,P01554,8,3.9,31.2,Hospital,Cash,,EMP010,15.45,No
S02217,1/9/2022,P01144,93,120.32,11189.76,Retail,Debit Card,,EMP035,0,No
S02218,8/25/2023,P01622,61,59.49,3628.89,Online,Credit Card,,EMP042,0,No
S02219,1/26/2022,P00926,13,217.4,2826.2,Clinic,Insurance,,EMP046,0,Yes
S02220,8/26/2022,P01518,34,190.02,6460.68,Wholesale,Credit Card,,EMP017,10.07,No
S02221,1/21/2022,P00663,65,78.38,5094.7,Wholesale,Cash,,EMP028,0,No
S02222,9/13/2022,P01207,2,40.86,81.72,Retail,Credit Card,RX-9428,EMP029,19.45,No
S02223,7/6/2022,P00639,3,142.43,427.29,Retail,Debit Card,RX-5431,EMP027,0,No
S02224,7/14/2022,P01508,87,114.78,9985.86,Online,Insurance,,EMP021,13.41,Yes
S02225,2/1/2023,P00330,66,22.55,1488.3,Clinic,Debit Card,,EMP039,0,No
S02226,1/21/2022,P00274,15,108.1,1621.5,Clinic,Credit Card,,EMP041,0,No
S02227,5/10/2022,P01000,18,15.56,280.08,Clinic,Insurance,,EMP037,0,Yes
S02228,6/16/2022,P01006,67,68.16,4566.72,Hospital,Insurance,,EMP007,0,Yes
S02229,8/3/2022,P01001,7,131.55,920.85,Wholesale,Credit Card,,EMP045,0,No
S02230,1/15/2023,P01022,49,28.66,1404.34,Hospital,Credit Card,,EMP035,0,No
S02231,11/22/2022,P00565,17,130.44,2217.48,Wholesale,Cash,,EMP007,0,No
S02232,1/6/2022,P01725,12,119.81,1437.72,Hospital,Debit Card,,EMP016,0,No
S02233,3/28/2023,P01822,37,55.79,2064.23,Retail,Cash,,EMP013,0,No
S02234,10/9/2023,P00671,94,43.03,4044.82,Retail,Insurance,,EMP046,0,Yes
S02235,8/13/2022,P01609,7,98.75,691.25,Clinic,Debit Card,,EMP014,0,No
S02236,10/12/2023,P01175,90,47.7,4293,Wholesale,Cash,,EMP048,0,No
S02237,11/1/2022,P00798,87,33.19,2887.53,Online,Insurance,,EMP045,0,Yes
S02238,11/4/2022,P01329,61,137.77,8403.97,Wholesale,Credit Card,,EMP018,0,No
S02239,10/15/2022,P00074,68,71.82,4883.76,Clinic,Credit Card,,EMP047,0,No
S02240,6/18/2022,P01254,36,16.86,606.96,Clinic,Debit Card,,EMP016,0,No
S02241,7/14/2022,P01346,15,6.23,93.45,Hospital,Credit Card,,EMP008,0,No
S02242,5/28/2023,P00713,85,63.16,5368.6,Online,Cash,,EMP036,13.44,No
S02243,12/27/2022,P01713,70,143.77,10063.9,Online,Debit Card,,EMP006,0,No
S02244,2/20/2022,P01116,9,70.82,637.38,Wholesale,Insurance,,EMP003,0,Yes
S02245,2/11/2022,P01062,72,58.06,4180.32,Hospital,Credit Card,,EMP009,4,No
S02246,3/2/2023,P00126,97,87.98,8534.06,Online,Debit Card,,EMP033,5.63,No
S02247,3/20/2022,P01916,50,147.86,7393,Clinic,Cash,,EMP024,8.58,No
S02248,3/31/2022,P01093,35,146.92,5142.2,Wholesale,Debit Card,,EMP022,0.29,No
S02249,4/11/2022,P00545,64,61.9,3961.6,Online,Credit Card,,EMP007,0,No
S02250,11/19/2022,P01206,39,48.13,1877.07,Hospital,Debit Card,,EMP033,0,No
S02251,7/2/2023,P00491,56,63.87,3576.72,Online,Insurance,,EMP001,0,Yes
S02252,8/14/2023,P00448,91,38.59,3511.69,Retail,Credit Card,RX-3361,EMP007,0,No
S02253,10/2/2023,P00288,78,29.45,2297.1,Retail,Debit Card,RX-6991,EMP024,0,No
S02254,4/24/2023,P00678,20,102.78,2055.6,Retail,Debit Card,,EMP038,0,No
S02255,6/5/2023,P01716,53,185.83,9848.99,Wholesale,Credit Card,,EMP023,7.28,No
S02256,1/4/2023,P00283,42,104.05,4370.1,Clinic,Credit Card,,EMP025,0,No
S02257,3/9/2022,P00182,56,22.98,1286.88,Hospital,Debit Card,,EMP012,13.63,No
S02258,5/21/2022,P00333,5,65.18,325.9,Online,Cash,,EMP010,0,No
S02259,9/19/2023,P01013,38,220.38,8374.44,Hospital,Debit Card,,EMP003,0,No
S02260,12/5/2022,P01290,62,69.67,4319.54,Online,Insurance,,EMP044,0,Yes
S02261,7/13/2023,P00852,51,56.55,2884.05,Wholesale,Cash,,EMP027,0,No
S02262,4/23/2022,P00330,86,22.55,1939.3,Hospital,Credit Card,,EMP043,3.68,No
S02263,3/3/2023,P01051,91,96.17,8751.47,Wholesale,Insurance,,EMP031,0,Yes
S02264,9/1/2022,P00795,59,119.54,7052.86,Clinic,Insurance,,EMP019,0,Yes
S02265,3/20/2022,P00335,21,60.38,1267.98,Retail,Insurance,RX-9054,EMP030,0,Yes
S02266,5/18/2022,P01546,98,54.05,5296.9,Retail,Credit Card,RX-1359,EMP034,0,No
S02267,5/3/2023,P01074,7,10.51,73.57,Retail,Debit Card,RX-9919,EMP016,0,No
S02268,1/16/2023,P00778,70,14.67,1026.9,Hospital,Insurance,,EMP017,4.35,Yes
S02269,11/19/2022,P01707,18,125.83,2264.94,Retail,Cash,RX-3223,EMP013,0,No
S02270,12/3/2022,P01429,9,35.36,318.24,Wholesale,Debit Card,,EMP003,0,No
S02271,10/28/2022,P01818,48,121.56,5834.88,Online,Debit Card,,EMP047,0,No
S02272,2/24/2023,P01800,30,164.87,4946.1,Retail,Credit Card,RX-7968,EMP044,0,No
S02273,7/18/2022,P01374,26,4.84,125.84,Wholesale,Cash,,EMP006,0,No
S02274,6/23/2023,P01838,87,57.24,4979.88,Hospital,Insurance,,EMP025,0,Yes
S02275,4/6/2023,P00065,78,135.3,10553.4,Retail,Cash,,EMP002,0,No
S02276,3/21/2022,P01419,42,47.73,2004.66,Retail,Debit Card,RX-9442,EMP042,0,No
S02277,1/5/2022,P00650,84,105.65,8874.6,Online,Cash,,EMP002,14.22,No
S02278,4/22/2022,P00743,69,168.74,11643.06,Clinic,Debit Card,,EMP033,0,No
S02279,2/14/2023,P00839,10,111.45,1114.5,Online,Cash,,EMP013,0,No
S02280,4/3/2023,P01980,69,78.37,5407.53,Wholesale,Cash,,EMP013,0,No
S02281,10/19/2023,P01646,28,42.03,1176.84,Wholesale,Insurance,,EMP005,14.96,Yes
S02282,7/26/2022,P01236,18,85.51,1539.18,Clinic,Credit Card,,EMP001,12.41,No
S02283,8/24/2022,P01071,74,88.46,6546.04,Clinic,Debit Card,,EMP046,0,No
S02284,12/23/2022,P00410,73,181.82,13272.86,Wholesale,Debit Card,,EMP045,16.93,No
S02285,7/13/2023,P01827,30,140.04,4201.2,Online,Debit Card,,EMP008,0,No
S02286,2/19/2023,P00436,2,135.03,270.06,Retail,Insurance,RX-3390,EMP029,12.39,Yes
S02287,10/10/2023,P01088,51,39.97,2038.47,Online,Insurance,,EMP040,0,Yes
S02288,2/9/2022,P01793,66,215.15,14199.9,Wholesale,Cash,,EMP034,0,No
S02289,4/22/2022,P01247,3,37.96,113.88,Hospital,Debit Card,,EMP002,0,No
S02290,6/13/2023,P00154,78,31.8,2480.4,Online,Cash,,EMP045,14.61,No
S02291,6/11/2022,P01753,40,165.8,6632,Online,Credit Card,,EMP025,0,No
S02292,9/18/2023,P01190,78,74.68,5825.04,Hospital,Debit Card,,EMP026,0,No
S02293,11/9/2022,P00100,80,161.65,12932,Online,Credit Card,,EMP035,0,No
S02294,2/25/2022,P00621,78,87.5,6825,Clinic,Debit Card,,EMP009,0,No
S02295,7/12/2023,P01417,33,107.89,3560.37,Clinic,Debit Card,,EMP036,5.38,No
S02296,9/12/2023,P01891,10,78.78,787.8,Hospital,Cash,,EMP046,0,No
S02297,9/8/2022,P01813,36,9.96,358.56,Hospital,Cash,,EMP032,0,No
S02298,4/27/2023,P00238,69,69.43,4790.67,Retail,Credit Card,RX-7813,EMP008,0,No
S02299,6/29/2023,P00974,34,72,2448,Hospital,Insurance,,EMP041,0,Yes
S02300,1/8/2022,P00111,48,138.85,6664.8,Retail,Insurance,,EMP031,0,Yes
S02301,2/10/2022,P00891,12,16.2,194.4,Wholesale,Credit Card,,EMP046,0,No
S02302,11/2/2023,P01951,45,89.4,4023,Online,Debit Card,,EMP025,4.42,No
S02303,3/9/2023,P00719,38,123.59,4696.42,Retail,Cash,,EMP023,8.55,No
S02304,1/13/2023,P01303,75,65.52,4914,Retail,Debit Card,RX-7641,EMP046,0,No
S02305,2/20/2023,P00052,88,170.85,15034.8,Clinic,Cash,,EMP021,13.52,No
S02306,11/10/2022,P01918,37,170.2,6297.4,Wholesale,Credit Card,,EMP041,0,No
S02307,5/25/2022,P01254,59,16.86,994.74,Hospital,Credit Card,,EMP043,0,No
S02308,5/25/2022,P00288,95,29.45,2797.75,Retail,Insurance,RX-6991,EMP033,0,Yes
S02309,9/9/2023,P01285,29,247.83,7187.07,Wholesale,Cash,,EMP016,0,No
S02310,9/20/2023,P01917,76,126.92,9645.92,Retail,Debit Card,RX-5523,EMP004,0,No
S02311,1/11/2022,P01415,51,105.27,5368.77,Clinic,Credit Card,,EMP042,7,No
S02312,4/10/2022,P00717,16,151.85,2429.6,Clinic,Insurance,,EMP023,5.17,Yes
S02313,1/24/2022,P01077,70,189.28,13249.6,Hospital,Debit Card,,EMP025,4.87,No
S02314,8/30/2022,P01896,85,34.07,2895.95,Clinic,Debit Card,,EMP046,11.8,No
S02315,4/29/2022,P00747,77,63.07,4856.39,Wholesale,Insurance,,EMP049,0,Yes
S02316,5/10/2023,P00983,13,93.73,1218.49,Retail,Cash,RX-8245,EMP036,3.11,No
S02317,5/16/2022,P01061,63,111.09,6998.67,Wholesale,Debit Card,,EMP023,0,No
S02318,8/16/2023,P01051,19,96.17,1827.23,Clinic,Debit Card,,EMP030,7.73,No
S02319,5/13/2022,P01103,44,33.37,1468.28,Hospital,Credit Card,,EMP018,0,No
S02320,4/7/2023,P01181,26,92.35,2401.1,Hospital,Debit Card,,EMP028,2.8,No
S02321,4/10/2023,P01430,51,144.42,7365.42,Wholesale,Insurance,,EMP007,0,Yes
S02322,11/6/2022,P00990,60,150.68,9040.8,Online,Debit Card,,EMP043,0,No
S02323,6/14/2022,P01281,82,92.22,7562.04,Hospital,Cash,,EMP035,0,No
S02324,5/31/2022,P00366,46,32.35,1488.1,Retail,Debit Card,,EMP043,19.28,No
S02325,8/18/2023,P00758,29,124.22,3602.38,Clinic,Insurance,,EMP022,0,Yes
S02326,7/12/2022,P01537,86,34.47,2964.42,Hospital,Insurance,,EMP038,14.61,Yes
S02327,9/11/2023,P00585,86,69.68,5992.48,Retail,Cash,RX-3343,EMP012,0,No
S02328,10/23/2023,P01056,35,62.06,2172.1,Hospital,Debit Card,,EMP008,0,No
S02329,10/3/2022,P01478,93,210.18,19546.74,Online,Credit Card,,EMP028,0,No
S02330,10/4/2023,P00799,9,80.65,725.85,Online,Insurance,,EMP011,18.81,Yes
S02331,6/24/2022,P00482,44,95.88,4218.72,Wholesale,Insurance,,EMP043,0,Yes
S02332,6/26/2022,P01672,24,93.06,2233.44,Hospital,Cash,,EMP043,5.92,No
S02333,3/6/2023,P01585,40,45.11,1804.4,Clinic,Debit Card,,EMP041,8.68,No
S02334,5/31/2022,P01656,82,58.81,4822.42,Online,Credit Card,,EMP014,0,No
S02335,3/25/2023,P00828,57,70.11,3996.27,Wholesale,Insurance,,EMP035,0,Yes
S02336,4/19/2022,P00782,47,46.9,2204.3,Clinic,Insurance,,EMP036,3.46,Yes
S02337,2/25/2023,P01112,72,94.9,6832.8,Hospital,Credit Card,,EMP025,11.14,No
S02338,4/8/2023,P01556,56,71.2,3987.2,Wholesale,Credit Card,,EMP019,7.44,No
S02339,11/24/2022,P00312,47,27.82,1307.54,Wholesale,Insurance,,EMP029,12.44,Yes
S02340,1/31/2023,P00974,11,72,792,Hospital,Cash,,EMP041,18.35,No
S02341,1/4/2023,P01245,15,149.64,2244.6,Wholesale,Debit Card,,EMP020,8.4,No
S02342,12/17/2022,P00909,66,89.53,5908.98,Hospital,Debit Card,,EMP048,5.78,No
S02343,7/15/2022,P00202,25,68.17,1704.25,Retail,Cash,,EMP020,19.64,No
S02344,9/13/2022,P01144,41,120.32,4933.12,Hospital,Credit Card,,EMP048,0,No
S02345,6/15/2022,P00897,24,68.85,1652.4,Online,Credit Card,,EMP045,1.03,No
S02346,1/8/2022,P01628,83,18.06,1498.98,Retail,Credit Card,RX-2116,EMP028,12.06,No
S02347,8/6/2023,P01836,50,28.99,1449.5,Clinic,Insurance,,EMP001,0,Yes
S02348,10/20/2022,P00834,61,102.11,6228.71,Clinic,Insurance,,EMP038,0,Yes
S02349,3/30/2022,P01055,5,171.1,855.5,Hospital,Credit Card,,EMP022,0,No
S02350,2/25/2023,P01614,58,27.6,1600.8,Retail,Insurance,RX-7598,EMP001,0,Yes
S02351,12/12/2022,P01213,51,34.97,1783.47,Clinic,Debit Card,,EMP045,0,No
S02352,12/10/2022,P01143,72,104.61,7531.92,Wholesale,Insurance,,EMP033,12.44,Yes
S02353,2/2/2022,P00601,48,49.29,2365.92,Wholesale,Cash,,EMP016,4.19,No
S02354,3/16/2023,P01579,59,85.85,5065.15,Clinic,Cash,,EMP008,8.45,No
S02355,4/24/2022,P01248,11,18.99,208.89,Hospital,Debit Card,,EMP044,0,No
S02356,10/21/2023,P00421,92,44.12,4059.04,Clinic,Credit Card,,EMP036,0,No
S02357,4/15/2022,P01855,98,111.4,10917.2,Clinic,Debit Card,,EMP029,0,No
S02358,8/19/2022,P00263,14,144.44,2022.16,Retail,Credit Card,,EMP047,0,No
S02359,9/24/2022,P00048,65,136.12,8847.8,Wholesale,Debit Card,,EMP017,0,No
S02360,6/29/2023,P00416,66,14.42,951.72,Hospital,Credit Card,,EMP029,0,No
S02361,1/9/2022,P00955,33,200.04,6601.32,Hospital,Cash,,EMP022,0,No
S02362,2/5/2022,P01244,69,61.15,4219.35,Online,Credit Card,,EMP039,0,No
S02363,12/30/2022,P00194,85,138.04,11733.4,Online,Debit Card,,EMP011,0,No
S02364,9/19/2023,P01935,76,54.38,4132.88,Retail,Debit Card,RX-8803,EMP007,0,No
S02365,1/13/2023,P00113,26,29.14,757.64,Online,Cash,,EMP003,0,No
S02366,2/7/2023,P00267,82,21.87,1793.34,Hospital,Cash,,EMP037,8.22,No
S02367,6/26/2023,P01429,29,35.36,1025.44,Clinic,Cash,,EMP008,0,No
S02368,12/15/2023,P01038,97,106.45,10325.65,Retail,Cash,,EMP031,0,No
S02369,2/14/2022,P00676,26,157.01,4082.26,Wholesale,Insurance,,EMP026,0,Yes
S02370,8/6/2022,P01929,52,89.05,4630.6,Wholesale,Insurance,,EMP024,0,Yes
S02371,12/19/2022,P01798,58,112.82,6543.56,Retail,Credit Card,RX-2801,EMP041,0,No
S02372,7/22/2023,P01916,20,147.86,2957.2,Clinic,Cash,,EMP018,0,No
S02373,1/11/2022,P00695,89,57.8,5144.2,Wholesale,Credit Card,,EMP043,0,No
S02374,6/26/2023,P01934,78,149.66,11673.48,Hospital,Debit Card,,EMP049,0,No
S02375,9/19/2022,P01198,68,89.35,6075.8,Retail,Insurance,RX-1946,EMP018,0,Yes
S02376,10/25/2023,P01595,93,103.44,9619.92,Online,Insurance,,EMP025,13,Yes
S02377,3/14/2023,P01497,17,53.61,911.37,Clinic,Credit Card,,EMP016,0,No
S02378,6/13/2022,P00448,56,38.59,2161.04,Wholesale,Insurance,,EMP035,0,Yes
S02379,11/7/2022,P01283,48,26.74,1283.52,Hospital,Cash,,EMP011,0,No
S02380,8/6/2022,P00294,28,197.76,5537.28,Wholesale,Credit Card,,EMP021,0,No
S02381,12/21/2022,P01003,98,72.01,7056.98,Clinic,Credit Card,,EMP048,0,No
S02382,8/15/2022,P01731,48,115.38,5538.24,Clinic,Insurance,,EMP003,2.39,Yes
S02383,8/5/2023,P01594,95,102.68,9754.6,Wholesale,Credit Card,,EMP017,0,No
S02384,2/20/2023,P01593,40,42.3,1692,Wholesale,Cash,,EMP001,19.38,No
S02385,2/8/2022,P01770,17,18.94,321.98,Clinic,Credit Card,,EMP011,0,No
S02386,8/29/2023,P00919,13,60.26,783.38,Clinic,Credit Card,,EMP017,0,No
S02387,10/30/2022,P01710,94,140.13,13172.22,Hospital,Credit Card,,EMP018,7.41,No
S02388,11/27/2023,P00951,67,46.39,3108.13,Retail,Cash,RX-1175,EMP036,0,No
S02389,9/13/2023,P00770,31,37.03,1147.93,Wholesale,Insurance,,EMP037,1.48,Yes
S02390,9/4/2022,P00663,43,78.38,3370.34,Clinic,Insurance,,EMP012,0,Yes
S02391,8/5/2023,P01742,98,160.79,15757.42,Retail,Cash,RX-8532,EMP048,0,No
S02392,11/2/2022,P01273,45,3.74,168.3,Retail,Insurance,RX-5931,EMP043,18.77,Yes
S02393,8/6/2022,P00095,4,57.47,229.88,Hospital,Debit Card,,EMP007,0,No
S02394,8/16/2022,P01794,64,56.02,3585.28,Clinic,Debit Card,,EMP015,0,No
S02395,5/29/2023,P00928,89,122.47,10899.83,Clinic,Debit Card,,EMP044,2.59,No
S02396,2/11/2023,P01495,59,147.92,8727.28,Hospital,Credit Card,,EMP009,0,No
S02397,1/30/2023,P00556,19,137.1,2604.9,Hospital,Debit Card,,EMP028,0,No
S02398,1/3/2022,P01200,72,78.54,5654.88,Retail,Credit Card,,EMP016,0,No
S02399,5/15/2023,P01554,20,3.9,78,Wholesale,Cash,,EMP008,0,No
S02400,10/9/2023,P00409,44,47.35,2083.4,Wholesale,Insurance,,EMP028,0,Yes
S02401,11/26/2023,P01105,7,13.28,92.96,Retail,Credit Card,RX-4859,EMP017,0,No
S02402,7/6/2022,P00940,56,51.09,2861.04,Clinic,Debit Card,,EMP032,0,No
S02403,8/2/2022,P01755,2,66.27,132.54,Wholesale,Insurance,,EMP029,13.98,Yes
S02404,6/6/2023,P01774,51,70.87,3614.37,Online,Cash,,EMP013,12.19,No
S02405,12/17/2022,P01091,64,53.87,3447.68,Hospital,Debit Card,,EMP040,0,No
S02406,8/12/2022,P00051,31,16.24,503.44,Retail,Insurance,RX-2951,EMP031,3.56,Yes
S02407,7/19/2023,P01165,98,78.72,7714.56,Retail,Debit Card,RX-1945,EMP027,0,No
S02408,6/25/2022,P00454,62,98.74,6121.88,Retail,Credit Card,RX-4011,EMP047,16.91,No
S02409,1/6/2022,P01381,30,56.06,1681.8,Wholesale,Debit Card,,EMP018,0,No
S02410,5/8/2023,P00402,33,186.16,6143.28,Retail,Insurance,,EMP032,0,Yes
S02411,5/22/2023,P01784,69,96.96,6690.24,Wholesale,Insurance,,EMP028,0,Yes
S02412,3/25/2023,P00776,22,121.21,2666.62,Wholesale,Cash,,EMP004,5.87,No
S02413,3/16/2022,P00710,17,52.35,889.95,Wholesale,Credit Card,,EMP011,0,No
S02414,7/27/2022,P01329,71,137.77,9781.67,Hospital,Debit Card,,EMP009,0,No
S02415,9/11/2022,P01040,15,39.14,587.1,Online,Debit Card,,EMP028,0,No
S02416,2/20/2022,P00029,11,171.56,1887.16,Retail,Debit Card,,EMP048,0,No
S02417,9/14/2023,P01708,56,125.41,7022.96,Retail,Insurance,,EMP044,0,Yes
S02418,7/16/2022,P00172,35,191.19,6691.65,Online,Insurance,,EMP035,0,Yes
S02419,2/21/2022,P00115,67,135.98,9110.66,Online,Credit Card,,EMP031,0,No
S02420,1/11/2022,P01594,81,102.68,8317.08,Online,Debit Card,,EMP002,0,No
S02421,6/29/2023,P01972,83,76.2,6324.6,Wholesale,Insurance,,EMP017,0,Yes
S02422,7/3/2022,P00543,2,89.81,179.62,Clinic,Cash,,EMP049,4.61,No
S02423,12/3/2023,P01579,18,85.85,1545.3,Hospital,Cash,,EMP043,0,No
S02424,7/12/2022,P01687,39,150.55,5871.45,Wholesale,Insurance,,EMP027,0,Yes
S02425,12/11/2022,P00945,51,90.41,4610.91,Wholesale,Insurance,,EMP024,11.18,Yes
S02426,6/4/2022,P00132,22,96.52,2123.44,Hospital,Insurance,,EMP004,0,Yes
S02427,12/18/2022,P01364,64,123.71,7917.44,Hospital,Credit Card,,EMP013,0,No
S02428,2/10/2023,P01419,54,47.73,2577.42,Wholesale,Credit Card,,EMP040,10.49,No
S02429,5/10/2022,P01895,59,121.31,7157.29,Wholesale,Cash,,EMP040,0,No
S02430,3/19/2022,P00911,10,113.56,1135.6,Wholesale,Cash,,EMP030,0,No
S02431,2/7/2022,P01831,63,61.5,3874.5,Wholesale,Cash,,EMP004,0,No
S02432,1/7/2022,P00776,72,121.21,8727.12,Hospital,Credit Card,,EMP011,0,No
S02433,1/3/2022,P01357,4,140.22,560.88,Hospital,Debit Card,,EMP045,0,No
S02434,8/20/2022,P00061,63,56.61,3566.43,Online,Debit Card,,EMP012,0,No
S02435,8/6/2023,P00420,33,106.03,3498.99,Wholesale,Insurance,,EMP044,19.32,Yes
S02436,9/29/2023,P00338,17,93.52,1589.84,Retail,Insurance,,EMP021,0,Yes
S02437,1/25/2022,P01815,8,63.29,506.32,Retail,Debit Card,,EMP026,8.03,No
S02438,11/19/2023,P00710,32,52.35,1675.2,Clinic,Cash,,EMP007,0,No
S02439,3/29/2023,P01220,49,144.35,7073.15,Hospital,Insurance,,EMP041,0,Yes
S02440,5/13/2022,P01455,72,117.71,8475.12,Wholesale,Debit Card,,EMP022,0,No
S02441,2/23/2022,P00079,76,37.62,2859.12,Wholesale,Debit Card,,EMP015,0,No
S02442,4/27/2023,P01307,79,10.7,845.3,Hospital,Debit Card,,EMP026,18.66,No
S02443,7/19/2023,P01349,57,174.6,9952.2,Wholesale,Debit Card,,EMP039,0,No
S02444,12/8/2023,P01647,43,74.85,3218.55,Online,Cash,,EMP038,0,No
S02445,7/12/2022,P01546,22,54.05,1189.1,Retail,Credit Card,RX-7183,EMP024,0,No
S02446,8/29/2022,P01798,83,112.82,9364.06,Clinic,Debit Card,,EMP041,13.13,No
S02447,1/3/2023,P01600,95,72.85,6920.75,Wholesale,Debit Card,,EMP027,0,No
S02448,11/1/2023,P00135,42,34.27,1439.34,Retail,Insurance,,EMP044,0,Yes
S02449,9/30/2022,P01262,45,7,315,Clinic,Insurance,,EMP049,0,Yes
S02450,7/23/2022,P01828,96,41.21,3956.16,Online,Credit Card,,EMP001,0,No
S02451,10/6/2022,P00888,55,46.76,2571.8,Online,Cash,,EMP030,3.55,No
S02452,7/30/2023,P00500,74,47.48,3513.52,Retail,Credit Card,RX-5341,EMP023,0,No
S02453,9/8/2022,P01307,98,10.7,1048.6,Clinic,Insurance,,EMP012,0,Yes
S02454,12/26/2023,P01971,2,119.62,239.24,Wholesale,Cash,,EMP004,16.52,No
S02455,3/16/2022,P00818,39,63.65,2482.35,Hospital,Credit Card,,EMP026,0,No
S02456,6/29/2023,P01829,24,50.98,1223.52,Clinic,Credit Card,,EMP010,0,No
S02457,3/31/2022,P00100,19,161.65,3071.35,Retail,Debit Card,,EMP041,0,No
S02458,8/27/2023,P00783,51,169.78,8658.78,Online,Insurance,,EMP033,0,Yes
S02459,11/13/2023,P00711,45,213.93,9626.85,Online,Debit Card,,EMP024,0,No
S02460,1/13/2023,P00749,32,27.87,891.84,Hospital,Cash,,EMP020,0,No
S02461,5/17/2022,P00609,44,61.63,2711.72,Online,Debit Card,,EMP039,0,No
S02462,4/6/2023,P00941,85,156.79,13327.15,Retail,Debit Card,RX-7783,EMP044,0,No
S02463,6/8/2022,P00892,58,71.65,4155.7,Hospital,Debit Card,,EMP009,0,No
S02464,10/9/2022,P01839,62,118.09,7321.58,Retail,Cash,,EMP033,0,No
S02465,10/18/2022,P00577,40,72,2880,Clinic,Credit Card,,EMP013,19.81,No
S02466,6/10/2023,P00101,51,200.15,10207.65,Wholesale,Insurance,,EMP008,12.55,Yes
S02467,4/13/2023,P00147,99,142.7,14127.3,Wholesale,Credit Card,,EMP008,0,No
S02468,10/10/2023,P01763,30,18.27,548.1,Wholesale,Credit Card,,EMP044,6.89,No
S02469,1/1/2023,P01715,88,35.17,3094.96,Clinic,Credit Card,,EMP026,0,No
S02470,8/11/2022,P00943,81,226.14,18317.34,Online,Cash,,EMP032,0,No
S02471,2/10/2023,P01540,92,84.32,7757.44,Retail,Debit Card,RX-3994,EMP033,18.12,No
S02472,12/14/2022,P01948,42,29.64,1244.88,Clinic,Insurance,,EMP023,0,Yes
S02473,4/16/2023,P00753,70,108.78,7614.6,Online,Insurance,,EMP044,14.93,Yes
S02474,6/3/2023,P00939,99,137.58,13620.42,Wholesale,Debit Card,,EMP005,12.64,No
S02475,11/10/2022,P00503,70,84.42,5909.4,Hospital,Credit Card,,EMP049,3.17,No
S02476,12/9/2023,P01664,56,35.84,2007.04,Online,Credit Card,,EMP034,0,No
S02477,12/8/2022,P00158,51,207.27,10570.77,Retail,Debit Card,,EMP026,1.3,No
