ProductID,ProductName,Category,Formulation,UnitCost,SellingPrice,MinStockLevel,MaxStockLevel,ReorderPoint,Manufacturer,LastPriceUpdate
P00712,Diabetes_Drug_10_434mg,Diabetes,Capsule,25.66,112.63,174,1604,261,Bayer,12/6/2022
P00713,Cardiovascular_Drug_751_58mg,Cardiovascular,Ointment,19.49,63.16,247,2758,370,Johnson & Johnson,6/19/2023
P00714,Respiratory_Drug_391_335mg,Respiratory,Cream,18.26,38.88,93,526,139,Bristol-Myers Squibb,7/21/2023
P00715,Dermatological_Drug_69_317mg,Dermatological,Tablet,41.63,146.72,179,2090,268,Merck,9/23/2023
P00716,Vaccine_Drug_154_35mg,Vaccine,Cream,32.03,107.33,128,2378,192,Bayer,10/25/2023
P00717,Antiviral_Drug_314_32mg,Antiviral,Injection,41.2,151.85,336,2426,504,Purdue,6/2/2023
P00718,Antiviral_Drug_583_90mg,Antiviral,Capsule,40.9,128.69,275,1169,412,Pfizer,4/7/2022
P00719,Respiratory_Drug_191_495mg,Respiratory,Injection,32.5,123.59,219,2342,328,Bayer,2/1/2022
P00720,Hormone_Drug_667_284mg,Hormone,Ointment,40.25,102.25,258,2734,387,Purdue,4/24/2022
P00721,Antiviral_Drug_271_89mg,Antiviral,Cream,2.24,9.12,264,2991,396,Pfizer,12/16/2023
P00722,Respiratory_Drug_101_176mg,Respiratory,Tablet,4.95,12.09,476,540,714,AstraZeneca,9/1/2023
P00723,Cardiovascular_Drug_229_313mg,Cardiovascular,Suppository,24.71,58.56,179,1875,268,Bayer,12/3/2022
P00724,Cardiovascular_Drug_818_368mg,Cardiovascular,Cream,36.02,98,143,667,214,GSK,11/26/2023
P00725,Vitamin_Drug_586_365mg,Vitamin,Suppository,36.71,106.62,450,2821,675,Bristol-Myers Squibb,3/23/2022
P00726,Cardiovascular_Drug_14_433mg,Cardiovascular,Tablet,1.19,4.17,206,1234,309,AstraZeneca,7/13/2023
P00727,Dermatological_Drug_265_205mg,Dermatological,Syrup,23.79,63.78,128,654,192,Novo Nordisk,6/22/2023
P00728,Gastrointestinal_Drug_154_174mg,Gastrointestinal,Capsule,41.64,107.06,141,2885,211,Pfizer,9/30/2022
P00729,Ophthalmic_Drug_588_177mg,Ophthalmic,Tablet,22.25,101.14,233,1142,349,Novo Nordisk,12/13/2023
P00730,Analgesic_Drug_885_118mg,Analgesic,Syrup,37.34,164.87,312,1569,468,Bristol-Myers Squibb,5/9/2022
P00731,Cardiovascular_Drug_266_118mg,Cardiovascular,Tablet,29.59,100.39,193,2989,289,Merck,5/28/2022
P00732,Antiviral_Drug_334_299mg,Antiviral,Tablet,30.23,104.42,203,589,304,Bayer,10/28/2022
P00733,Analgesic_Drug_963_436mg,Analgesic,Inhaler,21.93,75.12,117,2037,175,AbbVie,12/31/2023
P00734,Ophthalmic_Drug_781_78mg,Ophthalmic,Tablet,26.04,85.58,265,2829,397,AstraZeneca,8/1/2023
P00735,Respiratory_Drug_87_79mg,Respiratory,Tablet,27.98,68.81,254,2851,381,Novartis,7/12/2023
P00736,Diabetes_Drug_268_296mg,Diabetes,Inhaler,48.8,181.57,371,2035,556,GSK,7/10/2023
P00737,Vitamin_Drug_134_461mg,Vitamin,Ointment,6.3,28.52,241,777,361,Merck,1/8/2023
P00738,Diabetes_Drug_71_480mg,Diabetes,Suppository,11.14,50.73,97,2297,145,Roche,10/9/2023
P00739,Dermatological_Drug_523_143mg,Dermatological,Cream,9.11,37.53,241,1910,361,Roche,1/9/2022
P00740,Hormone_Drug_93_454mg,Hormone,Injection,3.03,8.99,66,1677,99,Novartis,2/26/2023
P00741,Oncology_Drug_472_381mg,Oncology,Capsule,47.7,198.32,84,1130,126,AbbVie,12/30/2022
P00742,Antiviral_Drug_546_169mg,Antiviral,Ointment,5.97,26.12,59,1133,88,Novo Nordisk,5/31/2023
P00743,Respiratory_Drug_866_106mg,Respiratory,Cream,45.02,168.74,134,713,201,Novo Nordisk,10/4/2023
P00744,Ophthalmic_Drug_330_354mg,Ophthalmic,Tablet,17.09,59.16,311,891,466,Bayer,10/14/2023
P00745,Gastrointestinal_Drug_520_250mg,Gastrointestinal,Capsule,10.68,47.16,188,1239,282,AstraZeneca,4/22/2023
P00746,Respiratory_Drug_253_14mg,Respiratory,Syrup,37.75,166.68,289,1961,433,AbbVie,11/2/2022
P00747,Vaccine_Drug_20_216mg,Vaccine,Inhaler,15.11,63.07,392,634,588,Merck,9/3/2022
P00748,Vitamin_Drug_86_44mg,Vitamin,Syrup,1.59,5.82,379,1969,568,GSK,10/21/2022
P00749,Oncology_Drug_266_120mg,Oncology,Injection,9.8,27.87,249,1771,373,Johnson & Johnson,3/19/2023
P00750,Antibiotic_Drug_732_313mg,Antibiotic,Suppository,42.44,99.42,293,2899,439,Sanofi,4/20/2022
P00751,Gastrointestinal_Drug_938_32mg,Gastrointestinal,Syrup,6.84,14.43,283,524,424,Purdue,8/20/2022
P00752,Vaccine_Drug_477_287mg,Vaccine,Inhaler,22.46,101.79,113,954,169,GSK,11/18/2023
P00753,Cardiovascular_Drug_226_84mg,Cardiovascular,Cream,29.3,108.78,340,934,510,AstraZeneca,8/7/2023
P00754,Vitamin_Drug_684_309mg,Vitamin,Ointment,38.56,188.9,443,842,664,Sanofi,8/6/2022
P00755,Analgesic_Drug_943_13mg,Analgesic,Tablet,14.98,58.31,345,2124,517,Roche,10/2/2022
P00756,Respiratory_Drug_251_310mg,Respiratory,Inhaler,46.31,100.43,257,2687,385,AstraZeneca,6/14/2023
P00757,Gastrointestinal_Drug_5_410mg,Gastrointestinal,Suppository,17.82,81.19,463,1862,694,Novartis,11/29/2023
P00758,Respiratory_Drug_588_386mg,Respiratory,Inhaler,27.11,124.22,157,1167,235,AbbVie,9/15/2022
P00759,Hormone_Drug_903_282mg,Hormone,Cream,7.18,26.89,137,1727,205,AbbVie,11/25/2022
P00760,Hormone_Drug_397_5mg,Hormone,Cream,7.43,21.76,379,1692,568,Sanofi,10/1/2023
P00761,Antiviral_Drug_924_416mg,Antiviral,Suppository,31.65,78,404,754,606,Merck,7/31/2023
P00762,Analgesic_Drug_620_26mg,Analgesic,Injection,49.78,166.8,494,920,741,Bristol-Myers Squibb,8/25/2022
P00763,Cardiovascular_Drug_487_424mg,Cardiovascular,Injection,38.68,126.74,200,1489,300,Roche,2/13/2023
P00764,Ophthalmic_Drug_602_357mg,Ophthalmic,Syrup,2.83,9.95,305,1507,457,Roche,11/25/2023
P00765,Ophthalmic_Drug_99_197mg,Ophthalmic,Suppository,22.82,79.06,415,2368,622,Sanofi,8/13/2023
P00766,Dermatological_Drug_422_324mg,Dermatological,Capsule,11.54,44.8,230,1044,345,Roche,11/3/2022
P00767,Respiratory_Drug_377_143mg,Respiratory,Injection,4.13,13.06,215,2946,322,Novo Nordisk,6/6/2023
P00768,Ophthalmic_Drug_4_351mg,Ophthalmic,Ointment,36.17,178.31,451,1347,676,AbbVie,9/2/2023
P00769,Analgesic_Drug_963_9mg,Analgesic,Cream,9.85,47.7,110,1832,165,Bayer,8/14/2022
P00770,Gastrointestinal_Drug_772_349mg,Gastrointestinal,Ointment,12.88,37.03,474,928,711,AbbVie,9/20/2023
P00771,Antipsychotic_Drug_746_1mg,Antipsychotic,Capsule,47.74,219.45,216,2915,324,Sanofi,3/31/2022
P00772,Cardiovascular_Drug_294_407mg,Cardiovascular,Ointment,14.83,55.7,199,932,298,Johnson & Johnson,7/15/2023
P00773,Oncology_Drug_247_382mg,Oncology,Suppository,37.77,110.75,288,1426,432,Novartis,9/2/2023
P00774,Antiviral_Drug_689_380mg,Antiviral,Suppository,43.35,146.12,129,1984,193,AbbVie,2/24/2023
P00775,Diabetes_Drug_369_342mg,Diabetes,Ointment,24.55,54.16,163,1253,244,Johnson & Johnson,4/14/2023
P00776,Oncology_Drug_863_44mg,Oncology,Syrup,41.31,121.21,464,706,696,Roche,5/25/2022
P00777,Antibiotic_Drug_333_403mg,Antibiotic,Cream,10.44,24.92,463,544,694,Purdue,4/13/2023
P00778,Analgesic_Drug_365_300mg,Analgesic,Injection,4.69,14.67,56,2975,84,GSK,11/21/2022
P00779,Antiviral_Drug_992_42mg,Antiviral,Capsule,44.67,151.03,346,730,519,Merck,3/20/2023
P00780,Diabetes_Drug_392_193mg,Diabetes,Cream,14.81,37.81,141,1380,211,Roche,2/18/2022
P00781,Gastrointestinal_Drug_69_58mg,Gastrointestinal,Tablet,23.4,67.18,234,2201,351,GSK,11/4/2023
P00782,Vitamin_Drug_609_446mg,Vitamin,Ointment,13.29,46.9,270,1901,405,Bayer,3/12/2022
P00783,Respiratory_Drug_533_92mg,Respiratory,Injection,48.14,169.78,176,579,264,Purdue,5/1/2023
P00784,Antidepressant_Drug_156_5mg,Antidepressant,Tablet,29.41,83.75,169,2312,253,Bristol-Myers Squibb,1/19/2022
P00785,Cardiovascular_Drug_237_387mg,Cardiovascular,Tablet,20.22,67.59,475,776,712,Bayer,10/1/2023
P00786,Vitamin_Drug_55_468mg,Vitamin,Ointment,43.61,149,485,2656,727,Johnson & Johnson,7/17/2022
P00787,Diabetes_Drug_973_497mg,Diabetes,Cream,1.3,5.76,136,2748,204,Novo Nordisk,5/19/2023
P00788,Antiviral_Drug_703_42mg,Antiviral,Ointment,27.34,55.84,91,814,136,GSK,7/29/2023
P00789,Vaccine_Drug_19_17mg,Vaccine,Syrup,43.49,211.69,374,922,561,Johnson & Johnson,3/22/2022
P00790,Antiviral_Drug_424_429mg,Antiviral,Syrup,7.33,15.93,437,2521,655,Purdue,12/29/2023
P00791,Vitamin_Drug_196_307mg,Vitamin,Tablet,15.48,35.17,201,513,301,Novo Nordisk,7/29/2022
P00792,Cardiovascular_Drug_344_203mg,Cardiovascular,Ointment,19.84,60.33,148,1802,222,AbbVie,9/22/2022
P00793,Hormone_Drug_920_188mg,Hormone,Syrup,40.04,120.68,468,2249,702,Purdue,11/17/2022
P00794,Antipsychotic_Drug_109_129mg,Antipsychotic,Tablet,8.03,20.53,59,1570,88,Johnson & Johnson,5/26/2022
P00795,Vaccine_Drug_27_220mg,Vaccine,Suppository,43.75,119.54,67,1178,100,AstraZeneca,4/24/2023
P00796,Vaccine_Drug_839_420mg,Vaccine,Capsule,13.86,51.89,451,1561,676,Bayer,5/9/2023
P00797,Oncology_Drug_179_35mg,Oncology,Inhaler,26.18,106.56,131,2936,196,Johnson & Johnson,4/13/2023
P00798,Gastrointestinal_Drug_204_194mg,Gastrointestinal,Syrup,14.07,33.19,284,1673,426,Bristol-Myers Squibb,11/9/2023
P00799,Antiviral_Drug_463_88mg,Antiviral,Syrup,37.62,80.65,266,2548,399,Sanofi,5/13/2022
P00800,Ophthalmic_Drug_810_358mg,Ophthalmic,Capsule,26.19,113.61,429,1407,643,AbbVie,5/2/2022
P00801,Cardiovascular_Drug_327_318mg,Cardiovascular,Syrup,42.65,134.03,346,2002,519,Johnson & Johnson,4/29/2022
P00802,Antibiotic_Drug_498_486mg,Antibiotic,Ointment,14.64,46.65,94,813,141,Merck,11/21/2023
P00803,Antipsychotic_Drug_416_451mg,Antipsychotic,Capsule,34.18,80.56,52,2761,78,Bristol-Myers Squibb,11/28/2022
P00804,Vitamin_Drug_657_7mg,Vitamin,Suppository,44.01,99.85,318,1899,477,AstraZeneca,6/13/2023
P00805,Analgesic_Drug_723_325mg,Analgesic,Ointment,18.97,60.19,442,1216,663,Purdue,6/1/2022
P00806,Dermatological_Drug_259_324mg,Dermatological,Injection,36.11,111.07,406,1691,609,AstraZeneca,9/12/2023
P00807,Gastrointestinal_Drug_461_324mg,Gastrointestinal,Suppository,1.62,6.37,351,1345,526,Purdue,8/29/2022
P00808,Diabetes_Drug_770_249mg,Diabetes,Tablet,12.07,30.51,126,679,189,Novartis,4/19/2023
P00809,Antidepressant_Drug_107_439mg,Antidepressant,Inhaler,40.99,202.97,372,726,558,Roche,3/25/2022
P00810,Antiviral_Drug_13_297mg,Antiviral,Inhaler,30.87,146.49,362,992,543,Pfizer,2/26/2022
P00811,Oncology_Drug_336_128mg,Oncology,Ointment,24.25,72.78,222,2070,333,Novartis,4/27/2022
P00812,Oncology_Drug_874_116mg,Oncology,Capsule,15.53,74.37,211,1338,316,Purdue,3/17/2023
P00813,Antibiotic_Drug_464_409mg,Antibiotic,Capsule,46.46,213.86,445,2074,667,Bristol-Myers Squibb,4/1/2022
P00814,Vaccine_Drug_166_130mg,Vaccine,Ointment,6.58,25.87,263,2375,394,Bristol-Myers Squibb,8/7/2023
P00815,Antipsychotic_Drug_52_289mg,Antipsychotic,Tablet,26.91,56.6,327,2149,490,Merck,1/9/2023
P00816,Antipsychotic_Drug_478_243mg,Antipsychotic,Cream,7.54,30.72,369,2114,553,GSK,3/28/2022
P00817,Cardiovascular_Drug_822_358mg,Cardiovascular,Suppository,33.68,94.35,212,2897,318,Roche,1/10/2023
P00818,Ophthalmic_Drug_743_301mg,Ophthalmic,Cream,16.47,63.65,197,2382,295,Sanofi,5/8/2022
P00819,Antiviral_Drug_559_53mg,Antiviral,Capsule,41.24,202.43,236,970,354,Sanofi,7/14/2023
P00820,Hormone_Drug_905_64mg,Hormone,Injection,32.32,97.7,398,681,597,Purdue,1/3/2022
P00821,Oncology_Drug_29_372mg,Oncology,Suppository,49.91,111.04,60,2644,90,Pfizer,1/21/2022
P00822,Antiviral_Drug_102_46mg,Antiviral,Inhaler,32.67,128.79,115,1634,172,Novo Nordisk,10/18/2022
P00823,Hormone_Drug_615_385mg,Hormone,Syrup,2.96,9.14,330,1095,495,GSK,5/6/2022
P00824,Ophthalmic_Drug_960_458mg,Ophthalmic,Cream,23.72,103.25,118,2805,177,Sanofi,4/24/2022
P00825,Ophthalmic_Drug_502_85mg,Ophthalmic,Syrup,49.07,195.57,98,1188,147,Sanofi,12/2/2023
P00826,Antipsychotic_Drug_346_230mg,Antipsychotic,Cream,3.8,11.51,304,2783,456,Novartis,10/18/2023
P00827,Cardiovascular_Drug_421_259mg,Cardiovascular,Suppository,44.65,149.45,485,2594,727,Johnson & Johnson,5/29/2022
P00828,Antibiotic_Drug_155_166mg,Antibiotic,Ointment,29.07,70.11,139,2221,208,Bayer,4/1/2023
P00829,Oncology_Drug_629_199mg,Oncology,Tablet,5.99,28.35,369,985,553,Roche,3/24/2023
P00830,Oncology_Drug_264_58mg,Oncology,Syrup,31.96,114.45,351,2578,526,Bayer,9/28/2022
P00831,Vaccine_Drug_394_285mg,Vaccine,Capsule,3.79,14.26,129,1048,193,AstraZeneca,4/3/2022
P00832,Antidepressant_Drug_432_166mg,Antidepressant,Syrup,49.92,180.91,208,2561,312,Bayer,5/26/2023
P00833,Dermatological_Drug_973_90mg,Dermatological,Suppository,31.66,118.48,78,2340,117,Johnson & Johnson,8/9/2022
P00834,Antipsychotic_Drug_647_42mg,Antipsychotic,Capsule,35,102.11,213,782,319,Bayer,5/9/2022
P00835,Antiviral_Drug_426_436mg,Antiviral,Capsule,17.1,65.1,202,2217,303,Sanofi,11/22/2022
P00836,Antipsychotic_Drug_826_82mg,Antipsychotic,Capsule,3.75,15.91,136,1525,204,Johnson & Johnson,6/20/2023
P00837,Analgesic_Drug_961_209mg,Analgesic,Tablet,2.62,12.74,300,2420,450,Bayer,5/10/2023
P00838,Diabetes_Drug_823_331mg,Diabetes,Ointment,31.44,67.41,265,1481,397,Bristol-Myers Squibb,3/25/2023
P00839,Oncology_Drug_458_35mg,Oncology,Inhaler,45.68,111.45,73,2007,109,Pfizer,8/31/2022
P00840,Antidepressant_Drug_912_271mg,Antidepressant,Inhaler,41.8,145.47,298,2302,447,Purdue,10/26/2022
P00841,Antipsychotic_Drug_397_394mg,Antipsychotic,Injection,49.21,232.19,124,1477,186,GSK,8/3/2022
P00842,Antiviral_Drug_39_259mg,Antiviral,Injection,44.06,114.12,253,2554,379,GSK,3/31/2023
P00843,Analgesic_Drug_498_117mg,Analgesic,Syrup,34.16,99.23,213,2323,319,AstraZeneca,7/1/2023
P00844,Vaccine_Drug_36_439mg,Vaccine,Ointment,21.72,95.28,266,2115,399,Novo Nordisk,6/18/2023
P00845,Oncology_Drug_109_372mg,Oncology,Injection,27.7,62.61,406,2728,609,Purdue,6/30/2022
P00846,Antibiotic_Drug_464_169mg,Antibiotic,Capsule,12.24,32.5,451,2057,676,AbbVie,9/7/2023
P00847,Hormone_Drug_285_310mg,Hormone,Inhaler,22.12,78.12,139,2120,208,Novo Nordisk,3/14/2022
P00848,Hormone_Drug_561_101mg,Hormone,Ointment,1.34,4.56,51,2279,76,Pfizer,4/9/2022
P00849,Respiratory_Drug_954_495mg,Respiratory,Inhaler,14.48,38.67,484,2503,726,Novartis,8/17/2022
P00850,Antibiotic_Drug_388_140mg,Antibiotic,Suppository,11.67,26.08,78,1914,117,Roche,12/3/2022
P00851,Respiratory_Drug_32_74mg,Respiratory,Capsule,47.69,129.62,220,2372,330,Pfizer,4/10/2022
P00852,Antibiotic_Drug_574_185mg,Antibiotic,Tablet,13.6,56.55,78,1420,117,Bristol-Myers Squibb,12/1/2022
P00853,Vitamin_Drug_82_242mg,Vitamin,Syrup,46.84,231.36,490,1219,735,GSK,3/3/2022
P00854,Respiratory_Drug_102_429mg,Respiratory,Suppository,45.72,115.77,411,2245,616,Bayer,11/9/2022
P00855,Antidepressant_Drug_708_375mg,Antidepressant,Cream,12.6,28.37,402,1615,603,GSK,8/24/2022
P00856,Antipsychotic_Drug_581_415mg,Antipsychotic,Ointment,9.02,26.14,94,2781,141,GSK,7/23/2022
P00857,Vitamin_Drug_474_185mg,Vitamin,Injection,17.77,87.86,302,1404,453,Purdue,6/21/2023
P00858,Diabetes_Drug_743_300mg,Diabetes,Cream,3.66,7.52,212,2858,318,Merck,6/21/2022
P00859,Hormone_Drug_47_130mg,Hormone,Syrup,15.99,55.16,401,1477,601,Sanofi,11/26/2022
P00860,Oncology_Drug_383_473mg,Oncology,Injection,4.46,13.76,211,2833,316,Johnson & Johnson,2/1/2023
P00861,Diabetes_Drug_313_126mg,Diabetes,Capsule,17.89,56.73,457,2088,685,Pfizer,12/17/2023
P00862,Cardiovascular_Drug_450_11mg,Cardiovascular,Syrup,21.45,52.19,408,1877,612,AstraZeneca,7/12/2023
P00863,Ophthalmic_Drug_693_187mg,Ophthalmic,Ointment,37.07,109.73,163,990,244,AstraZeneca,9/2/2023
P00864,Gastrointestinal_Drug_329_115mg,Gastrointestinal,Inhaler,33.55,101.66,325,780,487,AstraZeneca,7/30/2022
P00865,Antiviral_Drug_552_480mg,Antiviral,Injection,23.31,82.84,75,2574,112,Sanofi,2/17/2023
P00866,Antiviral_Drug_169_289mg,Antiviral,Syrup,14.19,70.19,278,2502,417,Johnson & Johnson,6/22/2023
P00867,Ophthalmic_Drug_645_106mg,Ophthalmic,Suppository,41.67,135.3,269,2408,403,Merck,9/26/2022
P00868,Ophthalmic_Drug_619_279mg,Ophthalmic,Tablet,35.36,76.63,402,2270,603,Sanofi,5/24/2022
P00869,Vitamin_Drug_929_154mg,Vitamin,Inhaler,28.73,136.48,225,1252,337,GSK,11/9/2023
P00870,Respiratory_Drug_658_411mg,Respiratory,Suppository,31.32,70.31,474,1595,711,Bristol-Myers Squibb,7/5/2022
P00871,Antidepressant_Drug_150_246mg,Antidepressant,Ointment,27.12,105.62,311,2061,466,Merck,7/17/2023
P00872,Antiviral_Drug_455_104mg,Antiviral,Suppository,31.52,105.3,483,1100,724,Roche,11/26/2023
P00873,Dermatological_Drug_79_52mg,Dermatological,Tablet,46.75,224.3,435,1280,652,Novo Nordisk,5/11/2022
P00874,Hormone_Drug_632_443mg,Hormone,Capsule,29.7,69.15,375,1203,562,Johnson & Johnson,11/25/2022
P00875,Analgesic_Drug_133_323mg,Analgesic,Syrup,36.16,156.59,188,620,282,Novartis,8/27/2023
P00876,Hormone_Drug_722_12mg,Hormone,Cream,2.21,7.12,382,1653,573,AstraZeneca,4/9/2022
P00877,Antidepressant_Drug_139_314mg,Antidepressant,Syrup,12.71,36.15,223,528,334,AbbVie,12/17/2022
P00878,Respiratory_Drug_299_208mg,Respiratory,Tablet,35.42,102.66,379,1715,568,AstraZeneca,8/3/2022
P00879,Antibiotic_Drug_543_371mg,Antibiotic,Ointment,8.82,38.55,281,2064,421,Bayer,10/31/2022
P00880,Cardiovascular_Drug_323_346mg,Cardiovascular,Cream,31.56,75.81,451,1916,676,Pfizer,2/9/2023
P00881,Dermatological_Drug_379_198mg,Dermatological,Capsule,4.95,19.88,93,855,139,Novartis,11/11/2023
P00882,Respiratory_Drug_899_76mg,Respiratory,Syrup,11.64,42.21,280,2239,420,Johnson & Johnson,6/7/2022
P00883,Antipsychotic_Drug_85_267mg,Antipsychotic,Tablet,28.8,90.17,118,1110,177,Pfizer,2/27/2023
P00884,Vaccine_Drug_677_115mg,Vaccine,Ointment,25.63,71.08,269,530,403,AstraZeneca,9/9/2023
P00885,Dermatological_Drug_2_359mg,Dermatological,Injection,47.71,224.69,150,1912,225,Purdue,9/12/2022
P00886,Vitamin_Drug_660_498mg,Vitamin,Ointment,38.49,133.02,74,2156,111,Bayer,11/19/2022
P00887,Cardiovascular_Drug_819_261mg,Cardiovascular,Tablet,5.11,20.08,62,1420,93,Roche,7/24/2022
P00888,Gastrointestinal_Drug_950_387mg,Gastrointestinal,Inhaler,11.12,46.76,429,1938,643,Pfizer,7/19/2022
P00889,Oncology_Drug_212_16mg,Oncology,Capsule,15.55,31.13,421,831,631,Bayer,9/13/2022
P00890,Vaccine_Drug_880_303mg,Vaccine,Suppository,5.99,12.27,221,1148,331,GSK,8/12/2023
P00891,Ophthalmic_Drug_992_498mg,Ophthalmic,Injection,5.74,16.2,64,1303,96,Bayer,11/26/2022
P00892,Oncology_Drug_305_146mg,Oncology,Capsule,30.09,71.65,312,1015,468,Novo Nordisk,4/19/2023
P00893,Antibiotic_Drug_663_245mg,Antibiotic,Cream,25.8,114.65,319,1602,478,Pfizer,10/6/2022
P00894,Gastrointestinal_Drug_977_186mg,Gastrointestinal,Injection,20.32,92.35,447,1104,670,Johnson & Johnson,3/16/2023
P00895,Vitamin_Drug_663_446mg,Vitamin,Capsule,29.81,143.2,287,2053,430,Merck,1/17/2022
P00896,Diabetes_Drug_326_483mg,Diabetes,Injection,26.86,98.64,169,1112,253,Sanofi,7/21/2022
P00897,Oncology_Drug_523_347mg,Oncology,Cream,23.57,68.85,449,944,673,Johnson & Johnson,9/29/2022
P00898,Diabetes_Drug_16_424mg,Diabetes,Capsule,48.31,151.31,61,2568,91,Pfizer,10/15/2022
P00899,Gastrointestinal_Drug_984_283mg,Gastrointestinal,Ointment,4.75,18.96,453,1589,679,Merck,9/16/2022
P00900,Analgesic_Drug_103_481mg,Analgesic,Ointment,47.32,224.83,104,1268,156,Bristol-Myers Squibb,1/26/2022
P00901,Gastrointestinal_Drug_506_182mg,Gastrointestinal,Ointment,36.41,107.69,248,1266,372,Bristol-Myers Squibb,9/10/2023
P00902,Cardiovascular_Drug_232_420mg,Cardiovascular,Ointment,7.06,26.47,305,995,457,Novartis,1/25/2022
P00903,Dermatological_Drug_628_338mg,Dermatological,Suppository,45.82,159.48,415,2437,622,Novo Nordisk,11/16/2022
P00904,Oncology_Drug_182_362mg,Oncology,Syrup,6.57,13.22,135,1425,202,Novartis,3/9/2023
P00905,Antiviral_Drug_990_87mg,Antiviral,Syrup,29.82,119.31,452,895,678,Roche,4/8/2023
P00906,Vitamin_Drug_619_410mg,Vitamin,Capsule,6.01,19.42,413,583,619,GSK,6/15/2022
P00907,Antiviral_Drug_602_371mg,Antiviral,Injection,49.07,207.13,380,2027,570,Novartis,8/17/2022
P00908,Antibiotic_Drug_562_398mg,Antibiotic,Inhaler,31.63,153.04,167,2237,250,AbbVie,4/5/2023
P00909,Diabetes_Drug_935_78mg,Diabetes,Cream,34.32,89.53,489,1935,733,Sanofi,6/20/2022
P00910,Hormone_Drug_560_86mg,Hormone,Injection,15.76,43.29,198,871,297,Bristol-Myers Squibb,3/10/2022
P00911,Analgesic_Drug_846_456mg,Analgesic,Syrup,28.76,113.56,58,870,87,GSK,8/31/2022
P00912,Cardiovascular_Drug_849_43mg,Cardiovascular,Suppository,44.39,90.11,144,2773,216,AbbVie,9/4/2023
P00913,Ophthalmic_Drug_834_258mg,Ophthalmic,Cream,25.88,90.51,448,906,672,AbbVie,10/16/2023
P00914,Ophthalmic_Drug_977_416mg,Ophthalmic,Ointment,5.4,14.96,375,2918,562,AstraZeneca,8/17/2022
P00915,Oncology_Drug_870_290mg,Oncology,Suppository,1.11,4.35,217,1570,325,AstraZeneca,11/17/2022
P00916,Antibiotic_Drug_844_313mg,Antibiotic,Syrup,30.94,62,412,1167,618,Roche,11/5/2023
P00917,Dermatological_Drug_746_163mg,Dermatological,Ointment,13.67,41.17,165,1565,247,GSK,10/7/2022
P00918,Oncology_Drug_118_237mg,Oncology,Capsule,38.87,171.4,358,2647,537,AstraZeneca,4/13/2022
P00919,Hormone_Drug_282_441mg,Hormone,Inhaler,18.72,60.26,342,1237,513,Johnson & Johnson,7/9/2022
P00920,Antiviral_Drug_511_462mg,Antiviral,Syrup,49.31,214.11,102,985,153,Bayer,1/7/2022
P00921,Antidepressant_Drug_197_323mg,Antidepressant,Syrup,19.56,88.6,413,2914,619,AbbVie,4/16/2023
P00922,Antiviral_Drug_701_455mg,Antiviral,Inhaler,27.66,116.77,415,1813,622,Novo Nordisk,7/29/2022
P00923,Gastrointestinal_Drug_173_234mg,Gastrointestinal,Suppository,5.48,20.11,330,2407,495,Johnson & Johnson,4/29/2022
P00924,Hormone_Drug_539_104mg,Hormone,Suppository,20.04,42.32,123,1714,184,AbbVie,8/1/2022
P00925,Dermatological_Drug_718_417mg,Dermatological,Inhaler,24.18,86.06,289,1917,433,Roche,4/15/2022
P00926,Antibiotic_Drug_432_258mg,Antibiotic,Injection,45.08,217.4,253,2459,379,GSK,12/14/2023
P00927,Hormone_Drug_349_225mg,Hormone,Capsule,48.12,208.13,251,1237,376,Merck,3/20/2023
P00928,Cardiovascular_Drug_6_236mg,Cardiovascular,Inhaler,28.57,122.47,176,1248,264,Novartis,5/15/2023
P00929,Cardiovascular_Drug_552_288mg,Cardiovascular,Ointment,22.17,108.63,246,1284,369,GSK,5/17/2022
P00930,Oncology_Drug_419_242mg,Oncology,Inhaler,49.64,203.28,248,2984,372,Novo Nordisk,12/3/2023
P00931,Antiviral_Drug_152_482mg,Antiviral,Ointment,39.36,130.99,351,1801,526,Novartis,11/6/2023
P00932,Cardiovascular_Drug_38_136mg,Cardiovascular,Ointment,19.43,60.27,359,920,538,AbbVie,9/30/2022
P00933,Cardiovascular_Drug_878_308mg,Cardiovascular,Inhaler,46.74,194.93,423,2324,634,Roche,11/29/2023
P00934,Antipsychotic_Drug_778_262mg,Antipsychotic,Cream,25.97,94.46,297,614,445,Bayer,8/27/2022
P00935,Vaccine_Drug_522_457mg,Vaccine,Suppository,21.03,71.5,418,732,627,Bayer,11/20/2023
P00936,Cardiovascular_Drug_11_446mg,Cardiovascular,Tablet,25.93,70.77,167,663,250,Johnson & Johnson,12/26/2022
P00937,Cardiovascular_Drug_118_388mg,Cardiovascular,Suppository,33.58,77.76,302,1297,453,Purdue,2/19/2023
P00938,Antidepressant_Drug_855_196mg,Antidepressant,Injection,43.54,141.17,357,1603,535,AstraZeneca,7/24/2023
P00939,Vitamin_Drug_103_396mg,Vitamin,Suppository,28.89,137.58,56,1518,84,Sanofi,8/20/2022
P00940,Gastrointestinal_Drug_354_493mg,Gastrointestinal,Tablet,11.24,51.09,382,938,573,AbbVie,10/19/2023
P00941,Antibiotic_Drug_415_93mg,Antibiotic,Cream,40.24,156.79,163,783,244,AstraZeneca,4/8/2023
